bic,name,street,phone,country/id
0501415,臺灣中小企業銀行樹林分行,新北市樹林區中山路一段217號1樓、2樓之1,02-26757171,base.tw
0501426,臺灣中小企業銀行土城分行,新北市土城區中央路二段126號,02-22737171,base.tw
0501437,臺灣中小企業銀行迴龍分行,新北市新莊區中正路933號,02-82097171,base.tw
0501448,臺灣中小企業銀行汐止分行,新北市汐止區新台五路一段75號,02-26987171,base.tw
0501482,臺灣中小企業銀行三峽分行,新北市三峽區大學路31號1、2號。,02-2673-9871,base.tw
0501507,臺灣中小企業銀行基隆分行,基隆市仁愛區愛三路9號1-2樓,02-24237171,base.tw
0501518,臺灣中小企業銀行埔墘分行,新北市板橋區中山路二段62-1號,02-29547171,base.tw
0501529,臺灣中小企業銀行北三重分行,新北市三重區三和路四段137號1-3樓及地下室,02-22867171,base.tw
0501530,臺灣中小企業銀行南三重分行,新北市三重區自強路一段232號1-3樓,02-29827171,base.tw
0501541,臺灣中小企業銀行蘆洲分行,新北市蘆洲區永樂街42號,02-28477171,base.tw
0501600,臺灣中小企業銀行宜蘭分行,宜蘭縣宜蘭市中山路二段305號,03-9367171,base.tw
0501703,臺灣中小企業銀行羅東分行,"宜蘭縣羅東鎮中正北路15號1,2,3樓",03-9567171,base.tw
0501714,臺灣中小企業銀行蘇澳分行,宜蘭縣蘇澳鎮中正路一段96-1號,03-9965051,base.tw
0502906,臺灣中小企業銀行楊梅分行,桃園市楊梅區大成路146、148號1、2樓及150號1、2、3、4樓,03-4786111,base.tw
0502917,臺灣中小企業銀行湖口分行,新竹縣湖口鄉中正路一段76號,03-5997171,base.tw
0503006,臺灣中小企業銀行桃園分行,桃園市桃園區中華路99號,03-3317171,base.tw
0503017,臺灣中小企業銀行大園分行,桃園市大園區中山南路80號,03-3857171,base.tw
0503028,臺灣中小企業銀行大溪分行,桃園市大溪區復興路80號,03-3887171,base.tw
0503109,臺灣中小企業銀行中壢分行,桃園市中壢區中山路157號,03-4277171,base.tw
0503110,臺灣中小企業銀行內壢分行,"忠孝路153號1、2樓,153-1號1、2樓,153-2號1、2樓,153-3號2樓,153-6號1樓",03-4557171,base.tw
0503121,臺灣中小企業銀行新明分行,桃園市中壢區民族路282、284號,03-4919122,base.tw
0503132,臺灣中小企業銀行東桃園分行,萬壽路二段1221、1221-1、1223、1223-1等號1樓,03-3297171,base.tw
0503154,臺灣中小企業銀行新屋分行,桃園市新屋區中山路257號一樓,03-4777171,base.tw
0503202,臺灣中小企業銀行新竹分行,新竹市東門街154號,03-5277171,base.tw
0503213,臺灣中小企業銀行竹北分行,新竹縣竹北市縣政九路128號1、2、3樓及地下室,03-5517171,base.tw
0503224,臺灣中小企業銀行竹科分行,關新路190、192、196、198號1、2樓,03-5637171,base.tw
0503305,臺灣中小企業銀行八德分行,桃園市八德區介壽路一段789號,03-3767171 -,base.tw
0503327,臺灣中小企業銀行龍潭分行,桃園市龍潭區龍元路64、66號1-3樓及68號1樓,03-4807171,base.tw
0503408,臺灣中小企業銀行竹東分行,新竹縣竹東鎮東林路6號,03-5947171,base.tw
0503501,臺灣中小企業銀行竹南分行,苗栗縣竹南鎮博愛街29號1、2、3、5、6樓,037-467171,base.tw
0503512,臺灣中小企業銀行頭份分行,"苗栗縣頭份市信義路90號1,2,4樓",037-687171,base.tw
0503604,臺灣中小企業銀行苗栗分行,苗栗縣苗栗市中正路606號,037-327171,base.tw
0504601,臺灣中小企業銀行豐原分行,台中市豐原區源豐路1號1、2、3、4、7樓,04-25267171,base.tw
0504704,臺灣中小企業銀行太平分行,台中市太平區中興東路27號,04-2707171,base.tw
0504807,臺灣中小企業銀行大甲分行,"台中市大甲區鎮政路14號1,2,3樓及地下室",04-6867171,base.tw
0504829,臺灣中小企業銀行沙鹿分行,台中市沙鹿區臺灣大道七段1023號,04-6657171,base.tw
0504830,臺灣中小企業銀行烏日分行,台中市烏日區中華路616、618、620、622號,04-3387171,base.tw
0504900,臺灣中小企業銀行台中分行,台中市中區臺灣大道一段400號,04-22297171,base.tw
0504911,臺灣中小企業銀行民權分行,台中市中區民權路84號,04-2267171,base.tw
0505000,臺灣中小企業銀行興中分行,台中市南區台中路136號,04-22877171,base.tw
0505011,臺灣中小企業銀行北屯分行,台中市北屯區進化北路53號,04-2307171,base.tw
0505103,臺灣中小企業銀行南投分行,南投縣南投市復興路139號1、2、3、4樓及地下室,049-237171,base.tw
0505114,臺灣中小企業銀行草屯分行,南投縣草屯市中正路604號,049-2357171,base.tw
0505206,臺灣中小企業銀行埔裡分行,南投縣埔裡鎮中正路434號1、2、3、6、7樓,049-997171,base.tw
0505217,臺灣中小企業銀行潭子分行,台中市潭子區中山路二段135號,04-25317171,base.tw
0505309,臺灣中小企業銀行竹山分行,"南投縣竹山鎮集山路三段919號1,3樓及橫街93號1,2樓",049-2637171,base.tw
0505402,臺灣中小企業銀行彰化分行,彰化縣彰化市光復路61號,04-7226101,base.tw
0505413,臺灣中小企業銀行和美分行,彰化縣和美鎮和西裡和安街8、10、12、14號,04-7558131,base.tw
0505505,臺灣中小企業銀行員林分行,彰化縣員林市民權街16號,04-8333581,base.tw
0505608,臺灣中小企業銀行北斗分行,彰化縣北斗鎮宮前街62號,04-8877171,base.tw
0505619,臺灣中小企業銀行二林分行,彰化縣二林鎮中正路2號,04-8957171,base.tw
0506605,臺灣中小企業銀行斗六分行,雲林縣斗六市大同路109號1-5樓,05-5347171,base.tw
0506708,臺灣中小企業銀行北港分行,雲林縣北港鎮仁安裡文化路65號,05-7827171,base.tw
0506719,臺灣中小企業銀行虎尾分行,雲林縣虎尾鎮和平路45號,05-6337171,base.tw
0506801,臺灣中小企業銀行嘉義分行,嘉義市光華路132號,05-2287171,base.tw
0506812,臺灣中小企業銀行民雄分行,嘉義縣民雄鄉建國路三段83號,05-2207171,base.tw
0506867,臺灣中小企業銀行嘉新分行,西區新民路766號,05-2867171,base.tw
0506904,臺灣中小企業銀行新營分行,台南市新營區中山路216號,06-6357171,base.tw
0506915,臺灣中小企業銀行開元分行,台南市永康區中華路12號1、2樓,06-3117171,base.tw
0507004,臺灣中小企業銀行永康分行,"台南市永康區甲頂村中正南路75,77,79號1,2,3樓",06-2517171,base.tw
0507015,臺灣中小企業銀行學甲分行,台南市學甲區中山路87號,06-7837171,base.tw
0507026,臺灣中小企業銀行善化分行,台南市善化區中山路352號,06-5816111,base.tw
0507037,臺灣中小企業銀行永大分行,"台南市永康區永大路2段1528,1530,1532,1536號",06-2337171,base.tw
0507107,臺灣中小企業銀行台南分行,台南市中西區中正路185號1-5樓及地下1樓,06-2247171,base.tw
0507118,臺灣中小企業銀行仁德分行,台南市仁德區中山路339號,06-2797171,base.tw
0507200,臺灣中小企業銀行成功分行,台南市中西區公園路25號,06-2217171,base.tw
0507211,臺灣中小企業銀行東台南分行,台南市東區中華東路二段75號,06-2687171,base.tw
0507303,臺灣中小企業銀行安平分行,台南市南區中華西路一段67號1樓,06-2657171,base.tw
0507602,臺灣中小企業銀行花蓮分行,花蓮縣花蓮市中山路247號,038-8355512,base.tw
0507705,臺灣中小企業銀行台東分行,台東縣台東市中華路一段335號,089-327171,base.tw
0508207,臺灣中小企業銀行東高雄分行,高雄市苓雅區中正一路249號,07-7167171,base.tw
0508300,臺灣中小企業銀行岡山分行,高雄市岡山區岡山路412號,07-6227171,base.tw
0508403,臺灣中小企業銀行北鳳山分行,高雄市鳳山區建國路三段28號,07-7767171,base.tw
0508414,臺灣中小企業銀行苓雅分行,高雄市苓雅區青年一路31號1-2樓,07-2297171,base.tw
0508506,臺灣中小企業銀行高雄分行,高雄市前金區五福三路79號1-4樓,07-2717171,base.tw
0508517,臺灣中小企業銀行北高雄分行,高雄市復興一路90號,07-2387171,base.tw
0508528,臺灣中小企業銀行大昌分行,高雄市三民區大昌二路116號,07-3827171,base.tw
0508539,臺灣中小企業銀行前鎮分行,高雄市民權二路378-1、2、3號及長江街103、105號等1、2樓,07-5355171,base.tw
0508609,臺灣中小企業銀行九如分行,高雄市三民區九如二路255號,07-3137171,base.tw
0508702,臺灣中小企業銀行三民分行,高雄市新興區中山一路153號,07-2867171,base.tw
0508805,臺灣中小企業銀行鳳山分行,高雄市鳳山區中山路157號,07-7107171,base.tw
0508816,臺灣中小企業銀行大發分行,高雄市大寮區光華路5之3號,07-7887171,base.tw
0508908,臺灣中小企業銀行屏東分行,屏東縣屏東市漢口街7號,08-7327171,base.tw
0508919,臺灣中小企業銀行小港分行,高雄市小港區宏平路718號1、2、3樓,07-8016171,base.tw
0508920,臺灣中小企業銀行潮州分行,屏東縣潮州鎮新生路100號,08-7807171,base.tw
0508931,臺灣中小企業銀行國際金融業務分行,台北市大同區塔城街30號3樓,02-25590818,base.tw
0509008,臺灣中小企業銀行洛杉磯分行,"633, West 5th Street, Suite 2280, Los Angeles, CA90071, USA",1-213-8921260,
0509019,臺灣中小企業銀行香港分行,香港九龍尖沙咀廣東道9號港威大廈6座27樓2705-9室,002-852-2971-0111,base.tw
0509020,臺灣中小企業銀行雪梨分行,"Suite 3, Level 24, 363 George Street, Sydney, NSW2000, Australia",612-9262-3356,
0509053,臺灣中小企業銀行上海分行,中國大陸上海市長寧區凱旋路399號龍之夢雅仕大廈38樓3803、3805、3806室,86-21-62627171,
0509064,臺灣中小企業銀行布里斯本分行,"SUITE 903, LEVEL 9, 239 GEORGE STREET, BRISBANE, AUSTRALIA",61-7-3317-3000,
0509075,臺灣中小企業銀行紐約分行,"32 Old Slip, FL 5, New York, NY 10005",+1-646-213-3258,
0509086,臺灣中小企業銀行武漢分行,湖北省武漢市武昌區中北路108號附2號樓17層,+86-27-59817171,
0509101,臺灣中小企業銀行東京分行,東京都千代田區丸之內一丁目8番2號鐵鋼大樓7階707室,+81-3-5220-3918,
0509503,臺灣中小企業銀行仰光代表人辦事處,"422 Strand Road, #04-08, Botahtaung Township, Yangon",+95-1-202101,
0520041,渣打國際商業銀行中壢分行,桃園市中壢區中山路194號,03-4252186,base.tw
0520052,渣打國際商業銀行竹東分行,新竹縣竹東鎮長春路一段300號,03-5965711,base.tw
0520063,渣打國際商業銀行竹南分行,苗栗縣竹南鎮中正路217號1、2F及地下1F及215巷2、3、5號3樓,037-476161,base.tw
0520074,渣打國際商業銀行苗栗分行,苗栗縣苗栗市中正路562號,037-324671,base.tw
0520096,渣打國際商業銀行頭份分行,苗栗縣頭份鎮和平路106號,037-668281,base.tw
0520111,渣打國際商業銀行楊梅分行,桃園市楊梅區大成路105號,03-4783491,base.tw
0520122,渣打國際商業銀行新屋分行,桃園市新屋區中山路251號,03-4773226,base.tw
0520133,渣打國際商業銀行湖口分行,新竹縣湖口鄉中正路一段82號,03-5992614,base.tw
0520144,渣打國際商業銀行苑裡分行,苗栗縣苑裡鎮為公路19號,037-862851,base.tw
0520166,渣打國際商業銀行龍潭分行,桃園市龍潭區北龍路202號,03-4793185,base.tw
0520177,渣打國際商業銀行竹北分行,新竹縣竹北市自強南路8號1、2樓,03-6125100,base.tw
0520199,渣打國際商業銀行三民分行,桃園市三民路三段301號B1、1、2、3樓,03-3351593,base.tw
0520203,渣打國際商業銀行內壢分行,桃園市中壢區信義路83號B1、1、2、3樓,03-4553122,base.tw
0520214,渣打國際商業銀行八德分行,"桃園市八德區介壽路二段43號1至3樓, 6至10樓",03-3634341,base.tw
0520225,渣打國際商業銀行新明分行,桃園市中壢區民族路56號B1、1、2、9樓,03-4918701,base.tw
0520247,渣打國際商業銀行公館分行,苗栗縣公館鄉館東村忠孝路211號,037-228525,base.tw
0520269,渣打國際商業銀行後龍分行,苗栗縣後龍鎮成功路20號,037-724591,base.tw
0520270,渣打國際商業銀行龜山分行,萬壽路二段1075號1樓、1077號1、2、3樓,03-3290728,base.tw
0520281,渣打國際商業銀行南崁分行,桃園市蘆竹區中正路90號B1、1、2樓,03-3524148,base.tw
0520317,渣打國際商業銀行大樹林分行,桃園市桃鶯路233號,03-3664291,base.tw
0520328,渣打國際商業銀行光復分行,新竹市光復路一段270號1.2F,03-5775663,base.tw
0520351,渣打國際商業銀行龍岡分行,桃園市中壢區龍東路302號1、2樓,03-4657779,base.tw
0520362,渣打國際商業銀行山子頂分行,桃園市平鎮區中豐路山頂段150之3號1樓,03-4696257,base.tw
0520373,渣打國際商業銀行埔心分行,桃園市楊梅區永美路383、385號1、2樓,03-2641600,base.tw
0520384,渣打國際商業銀行新豐分行,新竹縣新豐鄉建興路一段155之7號B1、1、2樓、155之8號1、2樓,03-5591113,base.tw
0520454,渣打國際商業銀行中正分行,"新竹市中正路326號1,2,5樓",03-5348939,base.tw
0520476,渣打國際商業銀行環北分行,桃園市中壢區環北路405號,03-4511333,base.tw
0520513,渣打國際商業銀行新興分行,新竹市四維路130號1F.2F-2.,03-5233171,base.tw
0520524,渣打國際商業銀行新社分行,新竹縣竹北市中正西路141號1樓、3樓,03-5519456,base.tw
0520546,渣打國際商業銀行科學園區分行,新竹市東區園區二路11號1樓,03-5785355,base.tw
0520579,渣打國際商業銀行北新竹分行,新竹市北大路6號1、2樓,03-5348155,base.tw
0520591,渣打國際商業銀行平鎮分行,桃園市平鎮區環南路225號,03-4910311,base.tw
0520649,渣打國際商業銀行東內壢分行,桃園市中壢區榮民路47號B1、1、2樓,03-4351988,base.tw
0520650,渣打國際商業銀行信託部,敦化北路168號1樓、9樓及170號7樓,02-66036728,base.tw
0520661,渣打國際商業銀行國際金融業務分行,敦化北路170號7樓,02-66036369,base.tw
0520672,渣打國際商業銀行建國分行,台北市建國北路一段38號1、2樓,02-87723232,base.tw
0520683,渣打國際商業銀行公西分行,桃園市龜山區復興一路237號1、2樓,03-3972288,base.tw
0520708,渣打國際商業銀行莊敬分行,桃園市大興西路二段35號1F、地下1F,03-3026699,base.tw
0520719,渣打國際商業銀行板橋分行,台北縣板橋市新府路1-1號2樓及1-3號2樓,02-66215700,base.tw
0520731,渣打國際商業銀行豐原分行,圓環東路791號1、2樓、793號1、2樓、795號B1、1、2樓、797號1、2樓,04-25234116,base.tw
0520742,渣打國際商業銀行文心分行,台中市南屯區文心路一段380號1、2樓,04-23192480,base.tw
0520753,渣打國際商業銀行內湖分行,台北市內湖區東湖路69號1F,02-26318888,base.tw
0520764,渣打國際商業銀行九如分行,高雄市九如一路383號B1、1、2樓,07-3872296,base.tw
0520775,渣打國際商業銀行台南分行,台南市金華路二段429號1、2樓,06-2648101,base.tw
0520786,渣打國際商業銀行嘉義分行,嘉義市民族路345號,05-2288855,base.tw
0520797,渣打國際商業銀行南屯分行,台中市南屯區黎明路二段302號,04-22536208,base.tw
0520812,渣打國際商業銀行東寧分行,台南市東區東興路88號,06-2761561,base.tw
0520823,渣打國際商業銀行東海分行,台中市西屯區福科路306號,04-24653500,base.tw
0520878,渣打國際商業銀行北屯分行,臺中市文心路四段236號B1、1樓、2樓,04-22990755,base.tw
0520889,渣打國際商業銀行西屯分行,台中市西屯區河南路二段327號(原中山分行(0520580)遷移同時更名申請),04-36062088,base.tw
0520926,渣打國際商業銀行彰化分行,彰化縣彰化市曉陽路162號,04-7042100,base.tw
0520959,渣打國際商業銀行營業部,台北市敦化北路168號1樓、2樓及170號1、2、9樓,02-66037168,base.tw
0520960,渣打國際商業銀行北高雄分行,高雄市鼓山區文信路189號1、2樓,07-5501705,base.tw
0520971,渣打國際商業銀行台中分行,臺中市臺灣大道二段633號1樓,04-36013800,base.tw
0520982,渣打國際商業銀行高雄分行,高雄市中正二路175號21樓之1及22樓,07-9685100,base.tw
0521015,渣打國際商業銀行復興分行,復興北路420號1樓,02-66027676,base.tw
0521037,渣打國際商業銀行中清分行,臺中市北區中清路一段89號地下一樓、1、2樓,04-36023300,base.tw
0521060,渣打國際商業銀三多分行,高雄市前鎮區中山二路262號1樓及260號2樓,07-9660766,base.tw
0521071,渣打國際商業銀行東台南分行,台南市中區民族路2段107號1樓,06-2289777,base.tw
0521093,渣打國際商業銀行南京分行,台北市松山區南京東路四段161號1樓、2樓、2樓之一,02-66023000,base.tw
0521118,渣打國際商業銀行信義分行,台北市信義區松仁路97號2樓,02-27206118,base.tw
0521129,渣打國際商業銀行東台北分行,南京東路3段128號,02-66192900,base.tw
0521141,渣打國際商業銀行敦化分行,臺北市敦化南路二段39號1樓及2樓,02-66396000,base.tw
0521152,渣打國際商業銀行天母分行,忠誠路二段46-1、46-2及48號1樓,02-66107600,base.tw
0521163,渣打國際商業銀行仁愛分行,仁愛路四段1號1樓,02-66363700,base.tw
0521185,渣打國際商業銀行中山分行,中山北路二段136、138、138-1號1樓及2樓,02-66197200,base.tw
0521196,渣打國際商業銀行古亭分行,羅斯福路二段111號,02-66408888,base.tw
0521200,渣打國際商業銀行大直分行,"明水路676號1樓及672巷1, 3, 5號1樓",02-66107500,base.tw
0521211,渣打國際商業銀行金山分行,信義路2段147號、149號、151號1樓及147號、151號2樓,02-66010700,base.tw
0530019,台中商業銀行中正分行,臺中市中區臺灣大道1段333號,04-22245181,base.tw
0530020,台中商業銀行營業部,台中市西區民權路87號,04-22274567,base.tw
0530042,台中商業銀行南台中分行,"台中市南區民主裡復興路三段355號一,二樓及地下一樓",04-22244187,base.tw
0530053,台中商業銀行霧峰分行,台中市霧峰區中正路829號,04-23391165,base.tw
0530064,台中商業銀行大甲分行,台中市大甲區蔣公路42號,04-26862151,base.tw
0530075,台中商業銀行沙鹿分行,台中市沙鹿區中山路298號,04-26621101,base.tw
0530086,台中商業銀行豐原分行,台中市豐原區中正路302-1號,04-25244171,base.tw
0530097,台中商業銀行東勢分行,台中市東勢區中山路61號,04-25872185,base.tw
0530101,台中商業銀行彰化分行,彰化縣彰化市光復路126號,04-7224641,base.tw
0530112,台中商業銀行溪湖分行,彰化縣溪湖鎮彰水路三段290號,04-8853311,base.tw
0530123,台中商業銀行員林分行,彰化縣員林鎮中山南路27號一、二、四樓,04-8326141,base.tw
0530134,台中商業銀行田中分行,彰化縣田中鎮中州路一段197號,04-8742206,base.tw
0530145,台中商業銀行北斗分行,彰化縣北斗鎮斗苑路一段180號,04-8884146,base.tw
0530156,台中商業銀行二林分行,"彰化縣二林鎮仁愛路496 , 498號",04-8962125,base.tw
0530167,台中商業銀行南投分行,南投縣南投市民生街52號,049-2222146,base.tw
0530189,台中商業銀行草屯分行,南投縣草屯鎮碧山路141號,049-2334146,base.tw
0530190,台中商業銀行竹山分行,南投縣竹山鎮竹山路148號,049-2643181,base.tw
0530204,台中商業銀行埔裡分行,南投縣埔裡鎮西康路62號,049-2984001,base.tw
0530215,台中商業銀行鹿港分行,彰化縣鹿港鎮中山路266號,04-7780545,base.tw
0530226,台中商業銀行西台中分行,台中市西區公益路365、367、369號,04-23212501,base.tw
0530237,台中商業銀行清水分行,台中市清水區中山路104號,04-26226106,base.tw
0530248,台中商業銀行東豐原分行,台中市豐原區三民路203號,04-25260175,base.tw
0530259,台中商業銀行烏日分行,台中市烏日區三民街107號,04-23373176,base.tw
0530271,台中商業銀行北台中分行,臺中市北區中清路1段822號,04-22920832,base.tw
0530318,台中商業銀行和美分行,彰化縣和美鎮鹿和路六段393號,04-7562171,base.tw
0530330,台中商業銀行西屯分行,台中市西屯區上石裡河南路二段436號,04-27060696,base.tw
0530341,台中商業銀行太平分行,台中市太平區中興路115號,04-22700756,base.tw
0530363,台中商業銀行大雅分行,臺中市大雅區中清路3段999號1、2樓,04-25668161,base.tw
0530374,台中商業銀行後裡分行,台中市後裡區民生路95號,04-25571180,base.tw
0530385,台中商業銀行潭子分行,台中市潭子區潭興路三段76號,04-25323121,base.tw
0530396,台中商業銀行社頭分行,彰化縣社頭鄉員集路二段311號,04-8731466,base.tw
0530400,台中商業銀行永靖分行,彰化縣永靖鄉西門路71號,04-8232363,base.tw
0530411,台中商業銀行花壇分行,彰化縣花壇鄉中山路一段446號,04-7868775,base.tw
0530422,台中商業銀行秀水分行,彰化縣秀水鄉彰水路二段597號,04-7693525,base.tw
0530444,台中商業銀行南屯分行,台中市南屯區五權西路二段663號1、2樓,04-23824358,base.tw
0530455,台中商業銀行大肚分行,台中市大肚區沙田路二段778號,04-26991166,base.tw
0530466,台中商業銀行神岡分行,台中市神岡區社南裡昌平路5段325號,04-25621501,base.tw
0530477,台中商業銀行內新分行,台中市大裡區中興路二段339號,04-24830345,base.tw
0530488,台中商業銀行伸港分行,彰化縣伸港鄉新港村中山東路111號,04-7983171,base.tw
0530499,台中商業銀行北太平分行,台中市東區精武東路66、68號,04-22121298,base.tw
0530503,台中商業銀行台中港分行,台中市梧棲區八德路36、38、40號,04-26571191,base.tw
0530514,台中商業銀行北員林分行,彰化縣員林鎮大同路二段116號,04-8322141,base.tw
0530525,台中商業銀行南陽分行,台中市豐原區圓環東路338號,04-25244426,base.tw
0530536,台中商業銀行左營分行,高雄市左營區曾子路386號,07-3433588,base.tw
0530570,台中商業銀行埤頭分行,彰化縣埤頭鄉斗苑西路163號,04-8924606,base.tw
0530581,台中商業銀行四民分行,台中市北屯區崇德路3段199號,04-24226165,base.tw
0530592,台中商業銀行軍功分行,台中市北屯區東山路一段222號,04-24371151,base.tw
0530628,台中商業銀行信託部,台中市西區民權路87號及台北市中正區忠孝東路一段85號4樓之1及4樓之3,04-22236021,base.tw
0530639,台中商業銀行北屯分行,台中市北屯區進化北路80號、80之1號、80之2號及80號地下一層,04-22316266,base.tw
0530662,台中商業銀行埔心分行,彰化縣埔心鄉東門村中正路一段217號,04-8281437,base.tw
0530673,台中商業銀行國外部,台中市中區民權路87號1.2樓,04-22212933,base.tw
0530684,台中商業銀行台北分行,台北市忠孝東路一段85號一樓及地下一樓,02-23211819,base.tw
0530710,台中商業銀行松山分行,台北市基隆路一段176號2樓,,base.tw
0530721,台中商業銀行三重分行,新北市三重區中正北路2號、2號2樓、2之3號及2號2樓之3,02-29877878,base.tw
0530732,台中商業銀行高雄分行,高雄市苓雅區民權一路11號,07-3355275,base.tw
0530754,台中商業銀行龍井分行,台中市龍井區遊園南路77號,04-26326788,base.tw
0530776,台中商業銀行林口分行,"新北市林口區竹林路6,8,10號1,2,3樓",02-26021888,base.tw
0530787,台中商業銀行虎尾分行,雲林縣虎尾鎮林森路2段57-2、57-3號,05-6313788,base.tw
0530798,台中商業銀行苑裡分行,"苗栗縣苑裡鎮信義路79,81號",037-866366,base.tw
0530802,台中商業銀行國際金融業務分行,臺北市忠孝東路一段85號3樓之1,02-23219858,base.tw
0530813,台中商業銀行斗南分行,雲林縣斗南鎮中山路151-8、9、10、11號,05-5954879,base.tw
0530824,台中商業銀行竹南分行,苗栗縣竹南鎮和平街66、68號及民治街52-1、-2號,037-481148,base.tw
0530846,台中商業銀行內湖分行,台北市內湖區瑞光路306號,02-26579899,base.tw
0530857,台中商業銀行鳳山分行,"高雄市鳳山區武慶二路172號一,二樓",07-7216719,base.tw
0530868,台中商業銀行板橋分行,新北市板橋區民生路一段28-2號,02-29563456,base.tw
0530880,台中商業銀行新莊分行,新北市新莊區中正路651號,02-29017888,base.tw
0530891,台中商業銀行民雄分行,建國路2段78號及78號二樓,05-2208833,base.tw
0530905,台中商業銀行桃園分行,桃園縣桃園市中山路324號1、2樓,03-3333389,base.tw
0530916,台中商業銀行永康分行,台南市永康區中華路760號,06-3026678,base.tw
0530927,台中商業銀行竹北分行,文興路一段310號1、2樓,03-6675188,base.tw
0530938,台中商業銀行南崁分行,南崁路2段66號,03-3216611,base.tw
0530949,台中商業銀行新竹分行,四維路128號,03-5257288,base.tw
0530950,台中商業銀行內壢分行,桃園市中壢區忠孝路24、26、28、30號,03-4610566,base.tw
0530961,台中商業銀行新豐分行,新竹縣新豐鄉建興路一段155之12號、155之13號,03-5590929,base.tw
0530972,台中商業銀行大園分行,桃園縣大園鄉大觀路47號、47號二樓,03-3857001,base.tw
0530983,台中商業銀行中壢分行,桃園市中壢區環北路389號、389號2樓及389號3樓,03-4520156,base.tw
0531005,台中商業銀行楊梅分行,新農街337之1號、337之2號、337之2號2樓、楊新北路393號2樓,03-4855288,base.tw
0531016,台中商業銀行土城分行,明德路二段56號、56之1號,02-82603158,base.tw
0531027,台中商業銀行財富管理部,民權路87號,04-22236021,base.tw
0531038,台中商業銀行復興分行,臺北市松山區復興北路59號,02-27735556,base.tw
0531050,台中商業銀行中山分行,臺北市中山區長春路28號,02-25417700,base.tw
0531061,台中商業銀行大同分行,重慶北路三段196、198號,02-25958968,base.tw
0531072,台中商業銀行台南分行,崇學路138號,06-2606799,base.tw
0531083,台中商業銀行新港分行,福德村1鄰中正路1號之1,05-3740833,base.tw
0531094,台中商業銀行新店分行,新北市新店區建國路219之1號、219之1號2樓及2樓之1。,02-22185166,base.tw
0540010,京城商業銀行營業部,台南市中區西門路一段506號1樓,06-2141271,base.tw
0540032,京城商業銀行台南分行,台南市中西區忠義路二段69號1、2樓,06-2283155,base.tw
0540043,京城商業銀行嘉義分行,嘉義市林森西路175號,05-2242135,base.tw
0540054,京城商業銀行新營分行,台南市新營區中山路148號1樓,06-6324161,base.tw
0540065,京城商業銀行鹽水分行,台南市鹽水區中正路15號,06-6521677,base.tw
0540076,京城商業銀行虎尾分行,雲林縣虎尾鎮公安路133號1樓,05-6323301,base.tw
0540087,京城商業銀行斗六分行,雲林縣斗六市民生路128號1~2樓,05-5321561,base.tw
0540098,京城商業銀行民雄分行,嘉義縣民雄鄉東榮村民生路6號,05-2262372,base.tw
0540102,京城商業銀行北港分行,雲林縣北港鎮義民裡民主路61號,05-7836181,base.tw
0540113,京城商業銀行麻豆分行,台南市麻豆區中山路83號1~3樓,06-5721117,base.tw
0540124,京城商業銀行朴子分行,嘉義縣朴子市山通路43號,05-3795181,base.tw
0540135,京城商業銀行佳裡分行,台南市佳裡區文化路203號1、2樓,06-7223152,base.tw
0540146,京城商業銀行梅山分行,嘉義縣梅山鄉梅北村中山路126號,05-2622131,base.tw
0540157,京城商業銀行斗南分行,雲林縣斗南鎮中正路131號,05-5973181,base.tw
0540180,京城商業銀行東台南分行,台南市東區林森路二段98號1、2樓,06-2385506,base.tw
0540227,京城商業銀行西螺分行,雲林縣西螺鎮福興路166號,05-5869541,base.tw
0540249,京城商業銀行善化分行,台南市善化區中山路452號,06-5815658,base.tw
0540250,京城商業銀行學甲分行,台南市學甲區濟生路111號,06-7831417,base.tw
0540272,京城商業銀行開元分行,台南市北區開元路280號,06-2347302,base.tw
0540283,京城商業銀行永康分行,台南市永康區永大路二段102號,06-2729621,base.tw
0540294,京城商業銀行新市分行,台南市新市區中正路240號,06-5995631,base.tw
0540308,京城商業銀行仁德分行,台南市仁德區中山路365號1、2樓,06-2708056,base.tw
0540319,京城商業銀行六甲分行,台南市六甲區中正路491號,06-6987813,base.tw
0540320,京城商業銀行安南分行,台南市安南區海佃路一段366、368號,06-2598153,base.tw
0540331,京城商業銀行中埔分行,嘉義縣中埔鄉和睦村中山路五段867號,05-2390011,base.tw
0540342,京城商業銀行崙背分行,雲林縣崙背鄉南陽村中山路375號,05-6966821,base.tw
0540353,京城商業銀行西港分行,台南市西港區中山路344號,06-7951949,base.tw
0540364,京城商業銀行新化分行,台南市新化區中山路605號1樓,06-5987103,base.tw
0540375,京城商業銀行竹崎分行,嘉義縣竹崎鄉竹崎村中山路221之1號,05-2611941,base.tw
0540386,京城商業銀行信託部,台南市中西區西門路一段506號8樓,06-2139922,base.tw
0540397,京城商業銀行安和分行,台南市安南區安和路2段241號1、2樓,06-3559311,base.tw
0540401,京城商業銀行新興分行,台南市南區新興路357、359號,06-2658511,base.tw
0540412,京城商業銀行中華分行,台南市仁和路106號1樓、106之1號1、2樓,06-2603171,base.tw
0540434,京城商業銀行白河分行,臺南市白河區國光路7號,06-6852085,base.tw
0540445,京城商業銀行興業分行,嘉義市自強裡新民路784號,05-2852171,base.tw
0540467,京城商業銀行水上分行,嘉義縣水上鄉中興路317號,05-2689681,base.tw
