"id","name","code","user_type_id/id","chart_template_id/id","tag_ids/id","reconcile"
"account_account_810000","繼續營業單位稅前淨利（或淨損）",810000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_811000","繼續營業單位稅前淨益（或淨損）",811000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_820000","所得稅費用(或利益)",820000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_821000","所得稅費用(或利益)",821000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_821100","所得稅費用(或利益)",821100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_830000","繼續營業單位稅後淨利(或淨損）",830000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_831000","繼續營業單位稅後淨利(或淨損）",831000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_840000","停業單位損益(稅後)",840000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_841000","停業單位損益(稅後)",841000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_841100","停業單位資產或處分群組處分損益（稅後）",841100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_841200","停業單位資產或處分群組按公允價值減出售成本衡量損益（稅後）",841200,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_860000","本期稅後淨利(淨損)",860000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_870000","本期其他綜合損益",870000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_871000","備供出售金融資產未實現損益",871000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_871100","備供出售金融資產未實現損益",871100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_872000","現金流量避險中屬有效避險部分之避險損益",872000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_872100","現金流量避險中屬有效避險部分之避險損益",872100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_873000","國外營運機構財務報表換算之兌換差額",873000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_873100","國外營運機構財務報表換算之兌換差額",873100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_874000","未實現重估增值",874000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_874100","未實現重估增值",874100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_875000","採用權益法認列之其他綜合損益份額",875000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_875100","採用權益法認列之備供出售金融資產未實現損益",875100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_875200","採用權益法認列之現金流量避險中屬有效避險部分之避險損益",875200,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_875300","採用權益法認列之國外營運機構財務報表換算之兌換差額",875300,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_875400","採用權益法認列之未實現重估增值",875400,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_876000","與本期其他綜合損益相關之所得稅",876000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_876100","與本期其他綜合損益相關之所得稅",876100,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
