"id","bic","name","street","phone","country/id"
"bank_520812",520812,"渣打國際商業銀行東寧分行","台南市東區東興路88號","06-2761561","base.tw"
"bank_520823",520823,"渣打國際商業銀行東海分行","台中市西屯區福科路306號","04-24653500","base.tw"
"bank_520878",520878,"渣打國際商業銀行北屯分行","臺中市文心路四段236號B1、1樓、2樓","04-22990755","base.tw"
"bank_520889",520889,"渣打國際商業銀行西屯分行","台中市西屯區河南路二段327號(原中山分行(0520580)遷移同時更名申請)","04-36062088","base.tw"
"bank_520926",520926,"渣打國際商業銀行彰化分行","彰化縣彰化市曉陽路162號","04-7042100","base.tw"
"bank_520959",520959,"渣打國際商業銀行營業部","台北市敦化北路168號1樓、2樓及170號1、2、9樓","02-66037168","base.tw"
"bank_520960",520960,"渣打國際商業銀行北高雄分行","高雄市鼓山區文信路189號1、2樓","07-5501705","base.tw"
"bank_520971",520971,"渣打國際商業銀行台中分行","臺中市臺灣大道二段633號1樓","04-36013800","base.tw"
"bank_520982",520982,"渣打國際商業銀行高雄分行","高雄市中正二路175號21樓之1及22樓","07-9685100","base.tw"
"bank_521015",521015,"渣打國際商業銀行復興分行","復興北路420號1樓","02-66027676","base.tw"
"bank_521037",521037,"渣打國際商業銀行中清分行","臺中市北區中清路一段89號地下一樓、1、2樓","04-36023300","base.tw"
"bank_521060",521060,"渣打國際商業銀三多分行","高雄市前鎮區中山二路262號1樓及260號2樓","07-9660766","base.tw"
"bank_521071",521071,"渣打國際商業銀行東台南分行","台南市中區民族路2段107號1樓","06-2289777","base.tw"
"bank_521093",521093,"渣打國際商業銀行南京分行","台北市松山區南京東路四段161號1樓、2樓、2樓之一","02-66023000","base.tw"
"bank_521118",521118,"渣打國際商業銀行信義分行","台北市信義區松仁路97號2樓","02-27206118","base.tw"
"bank_521129",521129,"渣打國際商業銀行東台北分行","南京東路3段128號","02-66192900","base.tw"
"bank_521141",521141,"渣打國際商業銀行敦化分行","臺北市敦化南路二段39號1樓及2樓","02-66396000","base.tw"
"bank_521152",521152,"渣打國際商業銀行天母分行","忠誠路二段46-1、46-2及48號1樓","02-66107600","base.tw"
"bank_521163",521163,"渣打國際商業銀行仁愛分行","仁愛路四段1號1樓","02-66363700","base.tw"
"bank_521185",521185,"渣打國際商業銀行中山分行","中山北路二段136、138、138-1號1樓及2樓","02-66197200","base.tw"
"bank_521196",521196,"渣打國際商業銀行古亭分行","羅斯福路二段111號","02-66408888","base.tw"
"bank_521200",521200,"渣打國際商業銀行大直分行","明水路676號1樓及672巷1, 3, 5號1樓","02-66107500","base.tw"
"bank_521211",521211,"渣打國際商業銀行金山分行","信義路2段147號、149號、151號1樓及147號、151號2樓","02-66010700","base.tw"
"bank_530019",530019,"台中商業銀行中正分行","臺中市中區臺灣大道1段333號","04-22245181","base.tw"
"bank_530020",530020,"台中商業銀行營業部","台中市西區民權路87號","04-22274567","base.tw"
"bank_530042",530042,"台中商業銀行南台中分行","台中市南區民主裡復興路三段355號一,二樓及地下一樓","04-22244187","base.tw"
"bank_530053",530053,"台中商業銀行霧峰分行","台中市霧峰區中正路829號","04-23391165","base.tw"
"bank_530064",530064,"台中商業銀行大甲分行","台中市大甲區蔣公路42號","04-26862151","base.tw"
"bank_530075",530075,"台中商業銀行沙鹿分行","台中市沙鹿區中山路298號","04-26621101","base.tw"
"bank_530086",530086,"台中商業銀行豐原分行","台中市豐原區中正路302-1號","04-25244171","base.tw"
"bank_530097",530097,"台中商業銀行東勢分行","台中市東勢區中山路61號","04-25872185","base.tw"
"bank_530101",530101,"台中商業銀行彰化分行","彰化縣彰化市光復路126號","04-7224641","base.tw"
"bank_530112",530112,"台中商業銀行溪湖分行","彰化縣溪湖鎮彰水路三段290號","04-8853311","base.tw"
"bank_530123",530123,"台中商業銀行員林分行","彰化縣員林鎮中山南路27號一、二、四樓","04-8326141","base.tw"
"bank_530134",530134,"台中商業銀行田中分行","彰化縣田中鎮中州路一段197號","04-8742206","base.tw"
"bank_530145",530145,"台中商業銀行北斗分行","彰化縣北斗鎮斗苑路一段180號","04-8884146","base.tw"
"bank_530156",530156,"台中商業銀行二林分行","彰化縣二林鎮仁愛路496 , 498號","04-8962125","base.tw"
"bank_530167",530167,"台中商業銀行南投分行","南投縣南投市民生街52號","049-2222146","base.tw"
"bank_530189",530189,"台中商業銀行草屯分行","南投縣草屯鎮碧山路141號","049-2334146","base.tw"
"bank_530190",530190,"台中商業銀行竹山分行","南投縣竹山鎮竹山路148號","049-2643181","base.tw"
"bank_530204",530204,"台中商業銀行埔裡分行","南投縣埔裡鎮西康路62號","049-2984001","base.tw"
"bank_530215",530215,"台中商業銀行鹿港分行","彰化縣鹿港鎮中山路266號","04-7780545","base.tw"
"bank_530226",530226,"台中商業銀行西台中分行","台中市西區公益路365、367、369號","04-23212501","base.tw"
"bank_530237",530237,"台中商業銀行清水分行","台中市清水區中山路104號","04-26226106","base.tw"
"bank_530248",530248,"台中商業銀行東豐原分行","台中市豐原區三民路203號","04-25260175","base.tw"
"bank_530259",530259,"台中商業銀行烏日分行","台中市烏日區三民街107號","04-23373176","base.tw"
"bank_530271",530271,"台中商業銀行北台中分行","臺中市北區中清路1段822號","04-22920832","base.tw"
"bank_530318",530318,"台中商業銀行和美分行","彰化縣和美鎮鹿和路六段393號","04-7562171","base.tw"
"bank_530330",530330,"台中商業銀行西屯分行","台中市西屯區上石裡河南路二段436號","04-27060696","base.tw"
"bank_530341",530341,"台中商業銀行太平分行","台中市太平區中興路115號","04-22700756","base.tw"
"bank_530363",530363,"台中商業銀行大雅分行","臺中市大雅區中清路3段999號1、2樓","04-25668161","base.tw"
"bank_530374",530374,"台中商業銀行後裡分行","台中市後裡區民生路95號","04-25571180","base.tw"
"bank_530385",530385,"台中商業銀行潭子分行","台中市潭子區潭興路三段76號","04-25323121","base.tw"
"bank_530396",530396,"台中商業銀行社頭分行","彰化縣社頭鄉員集路二段311號","04-8731466","base.tw"
"bank_530400",530400,"台中商業銀行永靖分行","彰化縣永靖鄉西門路71號","04-8232363","base.tw"
"bank_530411",530411,"台中商業銀行花壇分行","彰化縣花壇鄉中山路一段446號","04-7868775","base.tw"
"bank_530422",530422,"台中商業銀行秀水分行","彰化縣秀水鄉彰水路二段597號","04-7693525","base.tw"
"bank_530444",530444,"台中商業銀行南屯分行","台中市南屯區五權西路二段663號1、2樓","04-23824358","base.tw"
"bank_530455",530455,"台中商業銀行大肚分行","台中市大肚區沙田路二段778號","04-26991166","base.tw"
"bank_530466",530466,"台中商業銀行神岡分行","台中市神岡區社南裡昌平路5段325號","04-25621501","base.tw"
"bank_530477",530477,"台中商業銀行內新分行","台中市大裡區中興路二段339號","04-24830345","base.tw"
"bank_530488",530488,"台中商業銀行伸港分行","彰化縣伸港鄉新港村中山東路111號","04-7983171","base.tw"
"bank_530499",530499,"台中商業銀行北太平分行","台中市東區精武東路66、68號","04-22121298","base.tw"
"bank_530503",530503,"台中商業銀行台中港分行","台中市梧棲區八德路36、38、40號","04-26571191","base.tw"
"bank_530514",530514,"台中商業銀行北員林分行","彰化縣員林鎮大同路二段116號","04-8322141","base.tw"
"bank_530525",530525,"台中商業銀行南陽分行","台中市豐原區圓環東路338號","04-25244426","base.tw"
"bank_530536",530536,"台中商業銀行左營分行","高雄市左營區曾子路386號","07-3433588","base.tw"
"bank_530570",530570,"台中商業銀行埤頭分行","彰化縣埤頭鄉斗苑西路163號","04-8924606","base.tw"
"bank_530581",530581,"台中商業銀行四民分行","台中市北屯區崇德路3段199號","04-24226165","base.tw"
"bank_530592",530592,"台中商業銀行軍功分行","台中市北屯區東山路一段222號","04-24371151","base.tw"
"bank_530628",530628,"台中商業銀行信託部","台中市西區民權路87號及台北市中正區忠孝東路一段85號4樓之1及4樓之3","04-22236021","base.tw"
"bank_530639",530639,"台中商業銀行北屯分行","台中市北屯區進化北路80號、80之1號、80之2號及80號地下一層","04-22316266","base.tw"
"bank_530662",530662,"台中商業銀行埔心分行","彰化縣埔心鄉東門村中正路一段217號","04-8281437","base.tw"
"bank_530673",530673,"台中商業銀行國外部","台中市中區民權路87號1.2樓","04-22212933","base.tw"
"bank_530684",530684,"台中商業銀行台北分行","台北市忠孝東路一段85號一樓及地下一樓","02-23211819","base.tw"
"bank_530710",530710,"台中商業銀行松山分行","台北市基隆路一段176號2樓",,"base.tw"
"bank_530721",530721,"台中商業銀行三重分行","新北市三重區中正北路2號、2號2樓、2之3號及2號2樓之3","02-29877878","base.tw"
"bank_530732",530732,"台中商業銀行高雄分行","高雄市苓雅區民權一路11號","07-3355275","base.tw"
"bank_530754",530754,"台中商業銀行龍井分行","台中市龍井區遊園南路77號","04-26326788","base.tw"
"bank_530776",530776,"台中商業銀行林口分行","新北市林口區竹林路6,8,10號1,2,3樓","02-26021888","base.tw"
"bank_530787",530787,"台中商業銀行虎尾分行","雲林縣虎尾鎮林森路2段57-2、57-3號","05-6313788","base.tw"
"bank_530798",530798,"台中商業銀行苑裡分行","苗栗縣苑裡鎮信義路79,81號","037-866366","base.tw"
"bank_530802",530802,"台中商業銀行國際金融業務分行","臺北市忠孝東路一段85號3樓之1","02-23219858","base.tw"
"bank_530813",530813,"台中商業銀行斗南分行","雲林縣斗南鎮中山路151-8、9、10、11號","05-5954879","base.tw"
"bank_530824",530824,"台中商業銀行竹南分行","苗栗縣竹南鎮和平街66、68號及民治街52-1、-2號","037-481148","base.tw"
"bank_530846",530846,"台中商業銀行內湖分行","台北市內湖區瑞光路306號","02-26579899","base.tw"
"bank_530857",530857,"台中商業銀行鳳山分行","高雄市鳳山區武慶二路172號一,二樓","07-7216719","base.tw"
"bank_530868",530868,"台中商業銀行板橋分行","新北市板橋區民生路一段28-2號","02-29563456","base.tw"
"bank_530880",530880,"台中商業銀行新莊分行","新北市新莊區中正路651號","02-29017888","base.tw"
"bank_530891",530891,"台中商業銀行民雄分行","建國路2段78號及78號二樓","05-2208833","base.tw"
"bank_530905",530905,"台中商業銀行桃園分行","桃園縣桃園市中山路324號1、2樓","03-3333389","base.tw"
"bank_530916",530916,"台中商業銀行永康分行","台南市永康區中華路760號","06-3026678","base.tw"
"bank_530927",530927,"台中商業銀行竹北分行","文興路一段310號1、2樓","03-6675188","base.tw"
"bank_530938",530938,"台中商業銀行南崁分行","南崁路2段66號","03-3216611","base.tw"
"bank_530949",530949,"台中商業銀行新竹分行","四維路128號","03-5257288","base.tw"
"bank_530950",530950,"台中商業銀行內壢分行","桃園市中壢區忠孝路24、26、28、30號","03-4610566","base.tw"
"bank_530961",530961,"台中商業銀行新豐分行","新竹縣新豐鄉建興路一段155之12號、155之13號","03-5590929","base.tw"
"bank_530972",530972,"台中商業銀行大園分行","桃園縣大園鄉大觀路47號、47號二樓","03-3857001","base.tw"
"bank_530983",530983,"台中商業銀行中壢分行","桃園市中壢區環北路389號、389號2樓及389號3樓","03-4520156","base.tw"
"bank_531005",531005,"台中商業銀行楊梅分行","新農街337之1號、337之2號、337之2號2樓、楊新北路393號2樓","03-4855288","base.tw"
"bank_531016",531016,"台中商業銀行土城分行","明德路二段56號、56之1號","02-82603158","base.tw"
"bank_531027",531027,"台中商業銀行財富管理部","民權路87號","04-22236021","base.tw"
"bank_531038",531038,"台中商業銀行復興分行","臺北市松山區復興北路59號","02-27735556","base.tw"
"bank_531050",531050,"台中商業銀行中山分行","臺北市中山區長春路28號","02-25417700","base.tw"
"bank_531061",531061,"台中商業銀行大同分行","重慶北路三段196、198號","02-25958968","base.tw"
"bank_531072",531072,"台中商業銀行台南分行","崇學路138號","06-2606799","base.tw"
"bank_531083",531083,"台中商業銀行新港分行","福德村1鄰中正路1號之1","05-3740833","base.tw"
"bank_531094",531094,"台中商業銀行新店分行","新北市新店區建國路219之1號、219之1號2樓及2樓之1。","02-22185166","base.tw"
"bank_540010",540010,"京城商業銀行營業部","台南市中區西門路一段506號1樓","06-2141271","base.tw"
"bank_540032",540032,"京城商業銀行台南分行","台南市中西區忠義路二段69號1、2樓","06-2283155","base.tw"
"bank_540043",540043,"京城商業銀行嘉義分行","嘉義市林森西路175號","05-2242135","base.tw"
"bank_540054",540054,"京城商業銀行新營分行","台南市新營區中山路148號1樓","06-6324161","base.tw"
"bank_540065",540065,"京城商業銀行鹽水分行","台南市鹽水區中正路15號","06-6521677","base.tw"
"bank_540076",540076,"京城商業銀行虎尾分行","雲林縣虎尾鎮公安路133號1樓","05-6323301","base.tw"
"bank_540087",540087,"京城商業銀行斗六分行","雲林縣斗六市民生路128號1~2樓","05-5321561","base.tw"
"bank_540098",540098,"京城商業銀行民雄分行","嘉義縣民雄鄉東榮村民生路6號","05-2262372","base.tw"
"bank_540102",540102,"京城商業銀行北港分行","雲林縣北港鎮義民裡民主路61號","05-7836181","base.tw"
"bank_540113",540113,"京城商業銀行麻豆分行","台南市麻豆區中山路83號1~3樓","06-5721117","base.tw"
"bank_540124",540124,"京城商業銀行朴子分行","嘉義縣朴子市山通路43號","05-3795181","base.tw"
"bank_540135",540135,"京城商業銀行佳裡分行","台南市佳裡區文化路203號1、2樓","06-7223152","base.tw"
"bank_540146",540146,"京城商業銀行梅山分行","嘉義縣梅山鄉梅北村中山路126號","05-2622131","base.tw"
"bank_540157",540157,"京城商業銀行斗南分行","雲林縣斗南鎮中正路131號","05-5973181","base.tw"
"bank_540180",540180,"京城商業銀行東台南分行","台南市東區林森路二段98號1、2樓","06-2385506","base.tw"
"bank_540227",540227,"京城商業銀行西螺分行","雲林縣西螺鎮福興路166號","05-5869541","base.tw"
"bank_540249",540249,"京城商業銀行善化分行","台南市善化區中山路452號","06-5815658","base.tw"
"bank_540250",540250,"京城商業銀行學甲分行","台南市學甲區濟生路111號","06-7831417","base.tw"
"bank_540272",540272,"京城商業銀行開元分行","台南市北區開元路280號","06-2347302","base.tw"
"bank_540283",540283,"京城商業銀行永康分行","台南市永康區永大路二段102號","06-2729621","base.tw"
"bank_540294",540294,"京城商業銀行新市分行","台南市新市區中正路240號","06-5995631","base.tw"
"bank_540308",540308,"京城商業銀行仁德分行","台南市仁德區中山路365號1、2樓","06-2708056","base.tw"
"bank_540319",540319,"京城商業銀行六甲分行","台南市六甲區中正路491號","06-6987813","base.tw"
"bank_540320",540320,"京城商業銀行安南分行","台南市安南區海佃路一段366、368號","06-2598153","base.tw"
"bank_540331",540331,"京城商業銀行中埔分行","嘉義縣中埔鄉和睦村中山路五段867號","05-2390011","base.tw"
"bank_540342",540342,"京城商業銀行崙背分行","雲林縣崙背鄉南陽村中山路375號","05-6966821","base.tw"
"bank_540353",540353,"京城商業銀行西港分行","台南市西港區中山路344號","06-7951949","base.tw"
"bank_540364",540364,"京城商業銀行新化分行","台南市新化區中山路605號1樓","06-5987103","base.tw"
"bank_540375",540375,"京城商業銀行竹崎分行","嘉義縣竹崎鄉竹崎村中山路221之1號","05-2611941","base.tw"
"bank_540386",540386,"京城商業銀行信託部","台南市中西區西門路一段506號8樓","06-2139922","base.tw"
"bank_540397",540397,"京城商業銀行安和分行","台南市安南區安和路2段241號1、2樓","06-3559311","base.tw"
"bank_540401",540401,"京城商業銀行新興分行","台南市南區新興路357、359號","06-2658511","base.tw"
"bank_540412",540412,"京城商業銀行中華分行","台南市仁和路106號1樓、106之1號1、2樓","06-2603171","base.tw"
"bank_540434",540434,"京城商業銀行白河分行","臺南市白河區國光路7號","06-6852085","base.tw"
"bank_540445",540445,"京城商業銀行興業分行","嘉義市自強裡新民路784號","05-2852171","base.tw"
"bank_540467",540467,"京城商業銀行水上分行","嘉義縣水上鄉中興路317號","05-2689681","base.tw"
"bank_540489",540489,"京城商業銀行府城分行","台南市北區西門路四段15號1~2樓","06-2833046","base.tw"
"bank_540504",540504,"京城商業銀行歸仁分行","台南市歸仁區中山路二段29號","06-2396185","base.tw"
"bank_540515",540515,"京城商業銀行鹽行分行","台南市永康區中正北路54號","06-2541839","base.tw"
"bank_540537",540537,"京城商業銀行台北分行","台北市大安區仁愛路四段75號2樓","02-27710922","base.tw"
"bank_540548",540548,"京城商業銀行大林分行","嘉義縣大林鎮祥和路291號","05-2651541","base.tw"
"bank_540607",540607,"京城商業銀行關廟分行","台南市關廟區文衡路17號1樓","06-5961550","base.tw"
"bank_540641",540641,"京城商業銀行太保分行","嘉義縣太保市北港路二段166之17號","05-2381518","base.tw"
"bank_540652",540652,"京城商業銀行蘆洲分行","新北市蘆洲區集賢路232號","02-22884988","base.tw"
"bank_540663",540663,"京城商業銀行玉井分行","台南市玉井區中山路130號1、2樓","06-5747673","base.tw"
"bank_540674",540674,"京城商業銀行國外部","台南市中西區西門路一段506號9樓","06-215-5238","base.tw"
"bank_540685",540685,"京城商業銀行國際金融業務分行","台南市中西區西門路一段506號9樓","06-215-5238","base.tw"
"bank_540696",540696,"京城商業銀行高雄分行","高雄市三民區裕誠路110號","07-3457171","base.tw"
"bank_540700",540700,"京城商業銀行台中分行","台中市忠明路200號1樓","04-23293511","base.tw"
"bank_540711",540711,"京城商業銀行內湖分行","台北市內湖區洲子街181號1樓","02-27994599","base.tw"
"bank_540744",540744,"京城商業銀行桃園分行","桃園縣桃園市中華路106、108號","03-3472469","base.tw"
"bank_540755",540755,"京城商業銀行雙和分行","新北市中和區中正路878號1樓","02-82217871","base.tw"
"bank_540766",540766,"京城商業銀行岡山分行","高雄市岡山區中山北路176號","07-6241766","base.tw"
"bank_540777",540777,"京城商業銀行中正分行","高雄市新興區七賢一路176號1、2樓","07-2352929","base.tw"
"bank_540788",540788,"京城商業銀行忠孝分行","台北市信義區忠孝東路5段743巷29號1、2樓","02-8785-2525","base.tw"
"bank_540799",540799,"京城商業銀行北高雄分行","高雄市左營區博愛二路150號1樓","(07)550-7708","base.tw"
"bank_540814",540814,"京城商業銀行板橋分行","新北市板橋區中山路一段3號1樓、地下1樓","02-8951-5758","base.tw"
"bank_540825",540825,"京城商業銀行文心分行","台中市文心路一段320號1、2樓","(04)2328-8007","base.tw"
"bank_540836",540836,"京城商業銀行松山分行","台北市松山區敦化北路167號8樓","02-8712-6369","base.tw"
"bank_540847",540847,"京城商業銀行新莊分行","新北市新莊區頭前路146號1樓","02-29941213","base.tw"
"bank_540858",540858,"京城商業銀行新竹分行","新竹市北區中正路180號、180號2樓之1、180號2樓之2","03-5280526","base.tw"
"bank_540869",540869,"京城商業銀行中壢分行","桃園縣中壢區普義路175號1樓","03-4628989","base.tw"
"bank_540870",540870,"京城商業銀行新店分行","新北市新店區中正路190號9樓","02-89119298","base.tw"
"bank_540881",540881,"京城商業銀行南崁分行","桃園縣蘆竹鄉新南路一段117號、119號、117號2樓之6","03-3521616","base.tw"
"bank_540892",540892,"京城商業銀行大裡分行","台中市大裡區大明路408號1、2樓","04-24068829","base.tw"
"bank_540906",540906,"京城商業銀行楠梓分行","高雄市楠梓區益群路67號1樓","07-3626969","base.tw"
"bank_540917",540917,"京城商業銀行彰化分行","彰化縣彰化市華山路134.136號地下1樓至5樓","04-728-8998","base.tw"
"bank_540928",540928,"京城商業銀行東新竹分行","新竹市東區關新路227、229及231號","03-5639998","base.tw"
"bank_540939",540939,"京城商業銀行裕農分行","裕農路一段619之2號1、2樓","06-2350588","base.tw"
"bank_810016",810016,"匯豐(台灣)商業銀行台北分行","台北市信義區松仁路93號1樓","02-66335858","base.tw"
"bank_810027",810027,"匯豐(台灣)商業銀行高雄分行","高雄市鼓山區民誠三路693號1樓","07-9638158","base.tw"
"bank_810038",810038,"匯豐(台灣)商業銀行國際金融業務分行","台北市信義區基隆路一段333號13,14樓","02-66336988","base.tw"
"bank_810049",810049,"匯豐(台灣)商業銀行台中分行","台中市西屯區府會園道179號1樓及2樓","04-36036388","base.tw"
"bank_810050",810050,"匯豐(台灣)商業銀行台南分行","台南市東區崇明路269號1,2,3樓","06-6028688","base.tw"
"bank_810061",810061,"匯豐(台灣)商業銀行板橋分行","新北市板橋區文化路2段293號1樓","02-22535000","base.tw"
"bank_810072",810072,"匯豐(台灣)商業銀行桃園分行","桃園縣桃園市中山路526號,526之1號地下一樓,1樓及2樓","03-3373456","base.tw"
"bank_810083",810083,"匯豐(台灣)商業銀行建國分行","台北市中山區南京東路2段167號1樓","02-66336655","base.tw"
"bank_810094",810094,"匯豐(台灣)商業銀行天母分行","台北市士林區天母西路20號1樓,2樓","02-66336090","base.tw"
"bank_810108",810108,"匯豐(台灣)商業銀行東門分行","台北市中正區信義路2段155號1樓、2樓","02-66336666","base.tw"
"bank_810120",810120,"匯豐(台灣)商業銀行光復分行","台北市松山區南京東路4段186號1樓","02-66336600","base.tw"
"bank_810164",810164,"匯豐(台灣)商業銀行新板分行","新北市板橋區中山路一段160之5號1樓,2樓及160之6號2樓","02-66336000","base.tw"
"bank_810186",810186,"匯豐(台灣)商業銀行古亭分行","台北市大安區和平東路一段115號1樓","02-66335866","base.tw"
"bank_810197",810197,"匯豐(台灣)商業銀行民生分行","高雄市新興區民生一路111號1,2,3樓及金門街111巷22號地下一樓","07-9638088","base.tw"
"bank_810201",810201,"匯豐(台灣)商業銀行南港分行","台北市南港區忠孝東路7段369號1樓","02-66336222","base.tw"
"bank_810212",810212,"匯豐(台灣)商業銀行林口分行","新北市林口區文化三路一段101號","02-66336262","base.tw"
"bank_810223",810223,"匯豐(台灣)商業銀行新竹分行","新竹市北區北大路117號1,2樓","03-6108288","base.tw"
"bank_810234",810234,"匯豐(台灣)商業銀行松江分行","台北市中山區松江路266號1樓","02-66336066","base.tw"
"bank_810304",810304,"匯豐(台灣)商業銀行安和分行","台北市大安區安和路2段205號1,2樓","02-66336299","base.tw"
"bank_810315",810315,"匯豐(台灣)商業銀行中壢分行","桃園縣中壢市元化路276號1樓,慈惠一街152號2樓及156號2樓","03-2636111","base.tw"
"bank_810326",810326,"匯豐(台灣)商業銀行仁愛分行","台北市中正區仁愛路2段2號1樓","02-66336088","base.tw"
"bank_810337",810337,"匯豐(台灣)商業銀行敦北分行","台北市松山區敦化北路167號1樓","02-66336633","base.tw"
"bank_810360",810360,"匯豐(台灣)商業銀行內湖分行","台北市內湖區瑞光路612號一樓","02-66336699","base.tw"
"bank_810382",810382,"匯豐(台灣)商業銀行復興分行","台北市中山區復興南路1段2號1樓","02-66335588","base.tw"
"bank_810511",810511,"匯豐(台灣)商業銀行國美分行","台中市西區五權西路1段162,166號1樓,2樓","04-36036399","base.tw"
"bank_810522",810522,"匯豐(台灣)商業銀行敦南分行","台北市大安區敦化南路一段271號1樓","02-66335888","base.tw"
"bank_810533",810533,"匯豐(台灣)商業銀行大興分行","桃園縣桃園市大興西路1段250號1樓,2樓,3樓","03-2636155","base.tw"
"bank_810566",810566,"匯豐(台灣)商業銀行大直分行","台北市中山區明水路666號,668號及670號1樓","02-66335988","base.tw"
"bank_810577",810577,"匯豐(台灣)商業銀行士林分行","臺北市士林區中山北路五段557號1樓","02-66335966","base.tw"
"bank_810588",810588,"匯豐(台灣)商業銀行蘆洲分行","新北市蘆洲區集賢路326號2樓及328號1、2樓","02-66336800","base.tw"
"bank_810599",810599,"匯豐(台灣)商業銀行崇德分行","臺中市北屯區崇德路二段172、176號","04-36036377","base.tw"
"bank_1010011",1010011,"瑞興商業銀行營業部","台北市延平北路二段133號.135巷2號","02-25539101","base.tw"
"bank_1010020",1010020,"瑞興商業銀行民生分行","台北市民生東路二段57、59、61號","02-25629873","base.tw"
"bank_1010039",1010039,"瑞興商業銀行建成分行","台北市南京西路145號","02-25558787","base.tw"
"bank_1010048",1010048,"瑞興商業銀行大橋分行","台北市延平北路三段19號.19之1號.19之2號.19之3號","02-25917114","base.tw"
"bank_1010057",1010057,"瑞興商業銀行南京東路分行","台北市南京東路二段196號1樓、2樓","02-25068494","base.tw"
"bank_1010066",1010066,"瑞興商業銀行昆明分行","台北市長沙街二段47、49號","02-23145270","base.tw"
"bank_1010075",1010075,"瑞興商業銀行長安分行","台北市長安東路二段110號","02-25069277","base.tw"
"bank_1010084",1010084,"瑞興商業銀行永吉分行","台北市永吉路189之 5號(含2樓)、189之6號(含2樓)、189之7號(含2~4樓)","02-27635781","base.tw"
"bank_1010093",1010093,"瑞興商業銀行和平東路分行","台北市和平東路三段121號地下樓及1、2樓","02-27383636","base.tw"
"bank_1010109",1010109,"瑞興商業銀行石牌分行","自強街122號1 .2樓","02-28233377","base.tw"
"bank_1010118",1010118,"瑞興商業銀行內湖分行","台北市內湖路一段575號1,2樓","02-26573181","base.tw"
"bank_1010127",1010127,"瑞興商業銀行成功簡易型分行","台北市成功路四段197號1,2樓及203號地下樓","02-27934266","base.tw"
"bank_1010136",1010136,"瑞興商業銀行古亭分行","台北市汀州路一段187、189、191號","02-23323477","base.tw"
"bank_1010145",1010145,"瑞興商業銀行景美分行","台北市興隆路一段146號及地下1樓","02-29355296","base.tw"
"bank_1010154",1010154,"瑞興商業銀行南港分行","台北市忠孝東路五段966號","02-26516686","base.tw"
"bank_1010163",1010163,"瑞興商業銀行信義簡易型分行","台北市信義路六段31號、33巷1號","02-23465111","base.tw"
"bank_1010172",1010172,"瑞興商業銀行萬華分行","台北市西園路二段221號及地下1樓","02-23377556","base.tw"
"bank_1010181",1010181,"瑞興商業銀行士林分行","台北市劍潭路11號1,2樓及地下1樓","02-28829299","base.tw"
"bank_1010190",1010190,"瑞興商業銀行松山簡易型分行","台北市八德路四段465號1樓及地下1樓","02-27631188","base.tw"
"bank_1010206",1010206,"瑞興商業銀行城內分行","台北市重慶南路1段64號及地下1樓、66之1號1,2樓","02-77293311","base.tw"
"bank_1010215",1010215,"瑞興商業銀行桃園分行","桃園市中正路1082號1至3樓","03-3163100","base.tw"
"bank_1010224",1010224,"瑞興商業銀行中和分行","新北市中和區中正路700號1樓","02-77317000","base.tw"
"bank_1010242",1010242,"瑞興商業銀行信託部","重慶南路1段64號2樓","02-77293900","base.tw"
"bank_1010251",1010251,"瑞興商業銀行國外部","南京東路二段196號2樓","02-25069415","base.tw"
"bank_1010260",1010260,"瑞興商業銀行國際金融業務分行","南京東路二段196號2樓","02-25069415","base.tw"
"bank_1020010",1020010,"華泰商業銀行營業部","台北市長安東路二段246號","02-27515500","base.tw"
"bank_1020029",1020029,"華泰商業銀行迪化街分行","台北市迪化街一段99號1樓、2樓、3樓、4樓、5樓","02-25563101","base.tw"
"bank_1020038",1020038,"華泰商業銀行建成分行","台北市長安西路184、186、188號及180號地下一樓","02-25552175","base.tw"
"bank_1020047",1020047,"華泰商業銀行大同分行","台北市重慶北路三段225號1樓、2樓及3樓及地下室","02-25963271","base.tw"
"bank_1020056",1020056,"華泰商業銀行中山分行","台北市民權東路二段40、42、44、44之1號1樓及地下室","02-25675255","base.tw"
"bank_1020065",1020065,"華泰商業銀行大安分行","台北市和平東路3段319號2樓、321號1至2樓","02-27322128","base.tw"
"bank_1020074",1020074,"華泰商業銀行松山分行","台北市民生東路五段150號1至2樓、2樓之1","02-27639177","base.tw"
"bank_1020083",1020083,"華泰商業銀行古亭分行","台北市中華路二段418號1樓、2樓之1及420號1樓","02-23051655","base.tw"
"bank_1020092",1020092,"華泰商業銀行士林分行","台北市士林區延平北路五段237、239號1、2樓","02-28160633","base.tw"
"bank_1020108",1020108,"華泰商業銀行內湖分行","臺北市內湖路一段729號1樓、地下室，731號1樓、地下室，731號2樓及737巷8弄4號1樓、地下室","02-27976282","base.tw"
"bank_1020117",1020117,"華泰商業銀行信義分行","台北市光復南路475號一至二樓、477號一樓","02-27582919","base.tw"
"bank_1020126",1020126,"華泰商業銀行永吉分行","台北市永吉路348號1樓及地下室","02-27643140","base.tw"
"bank_1020135",1020135,"華泰商業銀行和平分行","台北市和平東路2段122號、124號1樓","02-27339900","base.tw"
"bank_1020144",1020144,"華泰商業銀行光復分行","台北市光復南路1號1樓、2樓、2樓之3","02-27531101","base.tw"
"bank_1020153",1020153,"華泰商業銀行文山分行","台北市木新路三段161號1樓","02-29373099","base.tw"
